time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,134340,2011-04-17 20:44:19.597137,M007,ON,,,2011-04-17 20:44:19.597137,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-17,20,evening,sun,M007_ON,0 days 00:00:00.137509,4,0,963,271,1,no_activity,[],17,3
2,134341,2011-04-17 20:44:21.772101,M005,ON,,,2011-04-17 20:44:21.772101,,[],0,,no_activity,str,False,No_Activity,"[923, 357]",2011-04-17,20,evening,sun,M005_ON,0 days 00:00:02.174964,4,0,923,357,1,no_activity,[],17,3
3,134342,2011-04-17 20:44:23.061838,M004,OFF,,,2011-04-17 20:44:23.061838,,[],0,,no_activity,str,False,No_Activity,"[1174, 378]",2011-04-17,20,evening,sun,M004_OFF,0 days 00:00:01.289737,4,0,1174,378,1,no_activity,[],17,3
4,134343,2011-04-17 20:44:24.052013,M005,OFF,,,2011-04-17 20:44:24.052013,,[],0,,no_activity,str,False,No_Activity,"[923, 357]",2011-04-17,20,evening,sun,M005_OFF,0 days 00:00:00.990175,4,0,923,357,1,no_activity,[],17,3
5,134344,2011-04-17 20:44:24.127485,M007,OFF,,,2011-04-17 20:44:24.127485,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-17,20,evening,sun,M007_OFF,0 days 00:00:00.075472,4,0,963,271,1,no_activity,[],17,3
6,134345,2011-04-17 20:44:24.632477,M006,ON,,,2011-04-17 20:44:24.632477,,[],0,,no_activity,str,False,No_Activity,"[718, 363]",2011-04-17,20,evening,sun,M006_ON,0 days 00:00:00.504992,4,0,718,363,1,no_activity,[],17,3
7,134346,2011-04-17 20:44:24.753213,M008,ON,,,2011-04-17 20:44:24.753213,,[],0,,no_activity,str,False,No_Activity,"[675, 363]",2011-04-17,20,evening,sun,M008_ON,0 days 00:00:00.120736,4,0,675,363,1,no_activity,[],17,3
8,134347,2011-04-17 20:44:25.542545,M020,ON,,,2011-04-17 20:44:25.542545,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_ON,0 days 00:00:00.789332,4,0,377,359,1,no_activity,[],17,3
9,134348,2011-04-17 20:44:25.933932,M006,OFF,,,2011-04-17 20:44:25.933932,,[],0,,no_activity,str,False,No_Activity,"[718, 363]",2011-04-17,20,evening,sun,M006_OFF,0 days 00:00:00.391387,4,0,718,363,1,no_activity,[],17,3
10,134349,2011-04-17 20:44:28.077247,M008,OFF,,,2011-04-17 20:44:28.077247,,[],0,,no_activity,str,False,No_Activity,"[675, 363]",2011-04-17,20,evening,sun,M008_OFF,0 days 00:00:02.143315,4,0,675,363,1,no_activity,[],17,3
11,134350,2011-04-17 20:44:28.170848,M020,OFF,,,2011-04-17 20:44:28.170848,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_OFF,0 days 00:00:00.093601,4,0,377,359,1,no_activity,[],17,3
12,134351,2011-04-17 20:44:28.741023,M013,ON,,,2011-04-17 20:44:28.741023,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-17,20,evening,sun,M013_ON,0 days 00:00:00.570175,4,0,310,410,1,no_activity,[],17,3
13,134352,2011-04-17 20:44:31.850213,M013,OFF,,,2011-04-17 20:44:31.850213,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-17,20,evening,sun,M013_OFF,0 days 00:00:03.109190,4,0,310,410,1,no_activity,[],17,3
14,134353,2011-04-17 20:44:42.081121,M020,ON,,,2011-04-17 20:44:42.081121,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_ON,0 days 00:00:10.230908,4,0,377,359,1,no_activity,[],17,3
15,134354,2011-04-17 20:44:42.68838,M013,ON,,,2011-04-17 20:44:42.688380,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-17,20,evening,sun,M013_ON,0 days 00:00:00.607259,4,0,310,410,1,no_activity,[],17,3
16,134355,2011-04-17 20:44:43.753683,M020,OFF,,,2011-04-17 20:44:43.753683,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_OFF,0 days 00:00:01.065303,4,0,377,359,1,no_activity,[],17,3
17,134356,2011-04-17 20:44:44.560454,M009,ON,,,2011-04-17 20:44:44.560454,,[],0,,no_activity,str,False,No_Activity,"[537, 339]",2011-04-17,20,evening,sun,M009_ON,0 days 00:00:00.806771,4,0,537,339,1,no_activity,[],17,3
18,134357,2011-04-17 20:44:47.43209,M020,ON,,,2011-04-17 20:44:47.432090,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_ON,0 days 00:00:02.871636,4,0,377,359,1,no_activity,[],17,3
19,134358,2011-04-17 20:44:49.384079,M020,OFF,,,2011-04-17 20:44:49.384079,,[],0,,no_activity,str,False,No_Activity,"[377, 359]",2011-04-17,20,evening,sun,M020_OFF,0 days 00:00:01.951989,4,0,377,359,1,no_activity,[],17,3
20,134359,2011-04-17 20:44:50.470612,M013,OFF,,,2011-04-17 20:44:50.470612,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-17,20,evening,sun,M013_OFF,0 days 00:00:01.086533,4,0,310,410,1,no_activity,[],17,3
