time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,72004,2009-07-30 07:39:39.087945,M024,OFF,,2009-07-30 07:39:39.087945,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_OFF,0 days 00:00:06.078763,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
2,72005,2009-07-30 07:39:41.096902,M024,ON,,2009-07-30 07:39:41.096902,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_ON,0 days 00:00:02.008957,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
3,72006,2009-07-30 07:39:46.072274,M024,OFF,,2009-07-30 07:39:46.072274,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_OFF,0 days 00:00:04.975372,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
4,72007,2009-07-30 07:39:49.091157,M024,ON,,2009-07-30 07:39:49.091157,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_ON,0 days 00:00:03.018883,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
5,72008,2009-07-30 07:39:54.015193,M022,ON,,2009-07-30 07:39:54.015193,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[694, 1791]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M022_ON,0 days 00:00:04.924036,4,0,694,1791,1,R2 wake,['R2 wake'],11,1
6,72009,2009-07-30 07:39:59.071234,M022,OFF,,2009-07-30 07:39:59.071234,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[694, 1791]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M022_OFF,0 days 00:00:05.056041,4,0,694,1791,1,R2 wake,['R2 wake'],11,1
7,72010,2009-07-30 07:39:59.099002,M024,OFF,,2009-07-30 07:39:59.099002,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_OFF,0 days 00:00:00.027768,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
8,72011,2009-07-30 07:40:01.088464,M024,ON,,2009-07-30 07:40:01.088464,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M024_ON,0 days 00:00:01.989462,4,0,149,1924,1,R2 wake,['R2 wake'],11,1
9,72012,2009-07-30 07:40:02.011806,M022,ON,,2009-07-30 07:40:02.011806,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[694, 1791]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M022_ON,0 days 00:00:00.923342,4,0,694,1791,1,R2 wake,['R2 wake'],11,1
10,72013,2009-07-30 07:40:05.004747,M021,ON,,2009-07-30 07:40:05.004747,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[1003, 1788]",[],no_activity,['R2 wake'],R2 wake,2009-07-30,7,early_morning,thu,M021_ON,0 days 00:00:02.992941,4,0,1003,1788,1,R2 wake,['R2 wake'],11,1
