time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,85796,2009-07-31 11:32:02.096937,M022,OFF,,2009-07-31 11:32:02.096937,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M022_OFF,0 days 00:00:01.007212,4,0,694,1791,1,no_activity,[],15,2
2,85797,2009-07-31 11:32:05.052321,M024,OFF,,2009-07-31 11:32:05.052321,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_OFF,0 days 00:00:02.955384,4,0,149,1924,1,no_activity,[],15,2
3,85798,2009-07-31 11:32:07.004282,M024,ON,,2009-07-31 11:32:07.004282,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_ON,0 days 00:00:01.951961,4,0,149,1924,1,no_activity,[],15,2
4,85799,2009-07-31 11:32:09.019489,M022,ON,,2009-07-31 11:32:09.019489,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M022_ON,0 days 00:00:02.015207,4,0,694,1791,1,no_activity,[],15,2
5,85800,2009-07-31 11:32:12.058373,M021,ON,,2009-07-31 11:32:12.058373,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M021_ON,0 days 00:00:03.038884,4,0,1003,1788,1,no_activity,[],15,2
6,85801,2009-07-31 11:32:13.078239,M021,OFF,,2009-07-31 11:32:13.078239,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M021_OFF,0 days 00:00:01.019866,4,0,1003,1788,1,no_activity,[],15,2
7,85802,2009-07-31 11:32:14.044647,M024,OFF,,2009-07-31 11:32:14.044647,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_OFF,0 days 00:00:00.966408,4,0,149,1924,1,no_activity,[],15,2
8,85803,2009-07-31 11:32:16.036209,M024,ON,,2009-07-31 11:32:16.036209,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_ON,0 days 00:00:01.991562,4,0,149,1924,1,no_activity,[],15,2
9,85804,2009-07-31 11:32:21.010926,M012,ON,,2009-07-31 11:32:21.010926,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M012_ON,0 days 00:00:04.974717,4,0,1006,1502,1,no_activity,[],15,2
10,85805,2009-07-31 11:32:21.047572,M022,OFF,,2009-07-31 11:32:21.047572,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M022_OFF,0 days 00:00:00.036646,4,0,694,1791,1,no_activity,[],15,2
11,85806,2009-07-31 11:32:21.069397,M011,ON,,2009-07-31 11:32:21.069397,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M011_ON,0 days 00:00:00.021825,4,0,1061,1379,1,no_activity,[],15,2
12,85807,2009-07-31 11:32:23.028375,M012,OFF,,2009-07-31 11:32:23.028375,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M012_OFF,0 days 00:00:01.958978,4,0,1006,1502,1,no_activity,[],15,2
13,85808,2009-07-31 11:32:23.096972,M011,OFF,,2009-07-31 11:32:23.096972,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M011_OFF,0 days 00:00:00.068597,4,0,1061,1379,1,no_activity,[],15,2
14,85809,2009-07-31 11:32:24.023944,M022,ON,,2009-07-31 11:32:24.023944,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M022_ON,0 days 00:00:00.926972,4,0,694,1791,1,no_activity,[],15,2
15,85810,2009-07-31 11:32:24.046205,M021,ON,,2009-07-31 11:32:24.046205,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M021_ON,0 days 00:00:00.022261,4,0,1003,1788,1,no_activity,[],15,2
16,85811,2009-07-31 11:32:24.068145,M023,ON,,2009-07-31 11:32:24.068145,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M023_ON,0 days 00:00:00.021940,4,0,149,964,1,no_activity,[],15,2
17,85812,2009-07-31 11:32:25.052932,M013,ON,,2009-07-31 11:32:25.052932,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M013_ON,0 days 00:00:00.984787,4,0,805,1343,1,no_activity,[],15,2
18,85813,2009-07-31 11:32:26.021491,M021,OFF,,2009-07-31 11:32:26.021491,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M021_OFF,0 days 00:00:00.968559,4,0,1003,1788,1,no_activity,[],15,2
19,85814,2009-07-31 11:32:27.073012,M024,OFF,,2009-07-31 11:32:27.073012,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_OFF,0 days 00:00:01.051521,4,0,149,1924,1,no_activity,[],15,2
20,85815,2009-07-31 11:32:28.012742,M024,ON,,2009-07-31 11:32:28.012742,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,11,late_morning,fri,M024_ON,0 days 00:00:00.939730,4,0,149,1924,1,no_activity,[],15,2
