time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,16631,2009-07-24 20:08:47.007818,M001,OFF,,2009-07-24 20:08:47.007818,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_OFF,0 days 00:00:04.927381,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
2,16632,2009-07-24 20:08:47.054875,M001,ON,,2009-07-24 20:08:47.054875,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_ON,0 days 00:00:00.047057,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
3,16633,2009-07-24 20:08:50.074074,M001,OFF,,2009-07-24 20:08:50.074074,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_OFF,0 days 00:00:03.019199,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
4,16634,2009-07-24 20:08:58.050288,M001,ON,,2009-07-24 20:08:58.050288,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_ON,0 days 00:00:07.976214,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
5,16635,2009-07-24 20:09:01.091103,M001,OFF,,2009-07-24 20:09:01.091103,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_OFF,0 days 00:00:03.040815,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
6,16636,2009-07-24 20:09:15.020305,M001,ON,,2009-07-24 20:09:15.020305,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_ON,0 days 00:00:13.929202,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
7,16637,2009-07-24 20:09:18.069705,M002,ON,,2009-07-24 20:09:18.069705,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1960, 1863]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M002_ON,0 days 00:00:03.049400,6,0,1960,1863,1,R2 sleep,['R2 sleep'],6,0
8,16638,2009-07-24 20:09:19.000667,M001,OFF,,2009-07-24 20:09:19.000667,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1438, 1369]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M001_OFF,0 days 00:00:00.930962,6,0,1438,1369,1,R2 sleep,['R2 sleep'],6,0
9,16639,2009-07-24 20:09:19.069895,M006,ON,,2009-07-24 20:09:19.069895,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1963, 1960]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M006_ON,0 days 00:00:00.069228,6,0,1963,1960,1,R2 sleep,['R2 sleep'],6,0
10,16640,2009-07-24 20:09:21.093077,M002,OFF,,2009-07-24 20:09:21.093077,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1960, 1863]",[],no_activity,['R2 sleep'],R2 sleep,2009-07-24,20,evening,fri,M002_OFF,0 days 00:00:02.023182,6,0,1960,1863,1,R2 sleep,['R2 sleep'],6,0
